"household_id","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8"
86,0.654418278120285,-0.165900124119575,0.834462357966577,2.47490269780451,-2.61207631181125,-0.593345692665403,-2.14224636985207,-0.0434954270992743
87,-3.25793759184346,2.26718359958585,-4.32613585382644,0.354381643933729,-2.48138181639884,0.147866071879515,-1.61998150276604,-0.560018077131564
88,4.46275496639444,1.0048802281265,0.32590291274786,-0.950559668283583,0.521805022952677,-0.935915484219747,-0.96299459231858,0.235623652163142
89,-4.94526501034989,-1.32333777366374,-5.00434270287455,-2.07467617068738,-2.1899435340954,0.846615266966891,-1.37015471486588,-0.0267875525338787
90,-4.08106023255111,1.41615006168583,-1.19033904225108,-0.931587117525542,0.956544415507994,0.0335062895504384,-0.633308486869386,0.894060469366945
91,-2.29023096154649,-4.84159835020714,0.601442937378609,1.29757398686413,2.49697944278007,-0.331184461514272,-0.162519897137446,0.72558654480524
92,-1.46530818910387,-3.40222429729912,2.28847900703364,0.732637454503327,1.55489227145473,-0.446027644747453,-1.06673340174854,1.25548342217079
93,5.84124611869086,-0.455876662803289,-0.877749901351508,-2.02218616615131,-2.6248145410974,-0.45936904297338,0.569679483301759,1.34113709109223
94,-2.21480404119069,4.23446092408578,-1.11377991339587,1.97533127676474,-1.46146123604289,-0.227432722844066,2.05105272175383,-0.149453101989802
95,2.66891302830892,0.493340586421399,0.888193430556117,2.35859731973335,1.78575867841358,1.70069907427976,1.25035077509524,-0.315426845730688
96,-1.7580701556986,-5.49679343372274,-3.10236048296597,-0.519418443521447,-0.44513720003118,0.223506844382614,-1.0169381404533,1.3005328616968
97,0.0452811935909556,-4.30726903771755,2.05318222474885,-1.93747119175927,2.92733744959283,-0.350119236129734,-0.462276028930361,0.263101304174875
98,-0.686834229096545,-3.42578877657735,-1.12557873724928,1.38634862518715,-0.638336073135708,-0.246875345525773,0.392245212136862,1.12546731855053
99,4.50838086672548,2.04604745083987,2.19807949635691,1.19576514230043,2.22443709421669,4.7069463690964,0.28749595596371,0.138073459872269
100,-0.073987861856171,5.81692121398408,1.44577220233941,-0.152473031236665,-0.720382344615776,-0.616205822410259,-0.246329975333528,-0.133478408510521
101,3.71287190257196,0.439432753512601,0.0645021694383147,0.601527895100871,1.19897615692897,-0.916220940806221,1.8401405589544,0.183914505893772
102,-0.806872630427567,4.18401829181916,-4.24204862292237,0.612833953708604,-3.9653946075709,0.0353160484253405,0.581608619236849,0.624070335025667
103,0.4825164906472,-0.404382414412813,-2.15667569650158,3.44763729026457,-0.938316896436415,-0.623204957594644,0.408246425282355,0.101774343368105
104,5.42780674380179,0.119081407676571,-0.108305891002284,-1.78770109194586,-1.16275919325816,-0.624545818043139,1.28195635438788,1.42523199462598
105,4.06014268303115,-0.748556121067837,1.49522219479631,-1.7449688442274,0.0185683139604691,-0.569833388231125,1.27321980397277,0.311775513429586
106,-3.67752946381342,3.29806011504771,-1.48010157881474,1.26913751679224,1.11470820358039,-0.401011126062734,-0.691384447863512,-0.212465977551453
107,-4.78798573507259,0.901181995970539,-0.836262286357454,-0.441952998948966,1.73595139352755,0.0693041725455428,0.663637114751126,0.586419055957073
108,-0.0177557874098592,-0.099494433341769,1.27884627220114,4.09783692261365,-0.757366781001983,-0.794390011573097,-0.542662408938607,-0.830823956805721
109,0.16612169385746,-4.58222929935962,1.70057539826524,-3.24603473714556,0.716162240819444,-0.0153688090665069,-2.37529594425628,-0.636971727231272
110,0.83854502991839,-2.62654395733077,1.68229598044023,-0.772035338009237,2.67997752563359,-0.582221714648534,0.391192032356189,-0.959477701004821
111,4.25063489733227,0.00844164987467257,-0.256167313868677,-1.40814955089625,-0.347441667401106,-0.669641038468556,-0.00557510076970902,0.518604752168855
112,-0.52268995065143,-2.16479629866436,-2.16219173831056,3.38345664327292,1.65934587419172,-0.749624728949752,0.244791696020199,0.258145055109435
113,4.10802884251475,1.10514014619037,0.316955584781294,-0.205780528531064,1.11609171658156,-1.06133658460544,-1.17918567256339,0.0923043743787956
114,1.25005600431756,-1.69516923664464,0.834375577606243,0.597026189827836,-0.42460733701137,2.21504875582923,-1.3316431200241,0.396790369948416
115,4.38472714014902,0.373167576880692,0.130288726388479,-0.334625406944954,1.37153878588772,1.78224700499235,-0.486241282853664,-0.388856366020445
116,3.27081292084115,0.631009155127655,-0.207653235611326,0.351262897205657,1.21177932995139,-0.871531191650807,0.98799267056457,-0.545706219883711
117,4.82941367739121,0.330393079764724,4.06884291930264,-0.737140089959583,-1.54232875138482,-0.896768244373836,-1.73709653873032,-0.57840810984607
118,0.370387185489207,-1.3760981935073,1.30284794663421,0.377611413234135,1.23240972344423,-0.722743951300428,-1.88720974295692,-0.308941664316725
119,0.096278485085771,-2.73714350580355,-1.18717310833768,1.3263753148176,-3.10913335574313,-0.151644658611362,-1.4706461064678,0.400458116200134
120,-6.34123733568375,-1.26766893002295,-4.90492998394901,-0.382220219251769,1.08267715070696,0.550839851304537,0.0146566626727482,-0.889174592038614
121,0.591647724484188,-0.21955657415913,0.488523109590105,3.6432727687855,-1.4018035844807,-0.65128237301976,0.786003570416181,-0.0715238924495852
122,2.20297781063524,-3.42623866360842,0.958200464753959,-1.61487922241132,0.26072075464242,-0.272926853651519,1.76305398510628,0.346038121031259
123,0.295606998608373,-1.44488073969208,1.86703389667633,2.36797011880662,-0.0242557584263989,-0.751408013024184,-0.346370700637189,1.0314288448128
124,-1.65553915448733,1.06653771187787,-1.58145988212734,-4.81536369901616,2.48652012981952,0.140447324580719,0.00999356339866463,-0.137422985250137
125,4.19437378289026,0.710457658268114,-0.756827355483538,-0.172741806055264,1.71175688665418,-0.998389571159225,0.459172529522385,0.172511987042666
126,-4.16490576081202,0.901899898177826,0.445508540507744,-1.14702119359081,0.30945611107466,0.19286958330643,0.906901706047153,1.15468108491572
127,4.81548864291997,1.04933656907157,0.41565817147592,-0.93502415155753,1.85840242620082,-1.07934275058476,0.321324763653112,0.670164110799641
128,-5.07790619874847,1.29409150256833,2.16006827447927,-0.414710710890904,0.444373200485707,0.056672371309922,-1.16256867273319,-0.287442817639229
129,-3.42828192567042,4.19701938263021,-2.54980254142752,1.95849058874162,1.60057491549184,-0.586087793413963,-1.12003171752668,-0.493931813505812
130,-4.62719355244866,1.96327555010565,1.2513299876656,-0.452380908517747,0.722183403650277,-0.0980220534827366,-2.36775294632703,-0.154164419579304
131,3.15073248025441,-0.320321937335656,0.923490511326632,-0.133755990873559,0.52824911237783,-0.704708720318737,1.086291853663,-0.410963858780368
132,-2.54197122809829,-4.72106998875422,3.03711337734851,0.580644510295199,0.193015673085746,-0.0493445583607956,-0.555853053819963,0.366019209266209
133,4.19886447174544,-0.783337662461803,-0.21630301693966,-0.664073391057652,-2.04979162095437,-0.510553111029981,-0.00891401911487115,0.236409741029906
134,3.69115889742617,0.259653175539967,1.84953287039613,0.187597074501398,-1.29541214724203,-0.765239601881657,-0.536985009920598,-0.241489612766301
135,-1.15286883961073,2.78929861211579,-1.65511368442635,-2.54713777220537,0.646146447400526,-0.124226168467025,-0.688038274566187,-1.58026734905936
136,0.80051651935522,-0.662207690132359,1.84454671929614,2.95639967009304,-1.50220305292819,-0.706488493672447,-0.442601872307377,0.408463907842177
137,4.03955982034343,1.25339625559334,-0.730257590396406,-0.172360061907095,1.51651251804429,-0.998745848825637,0.0539374449685639,-0.133385678394574
138,1.92082501595998,2.84729695662851,-2.16903530723536,-0.399655480644475,-0.291190234853453,-0.604793372926967,-0.587083887044857,-0.439485643953457
139,3.88525097417565,0.489885836299922,-1.67810566360093,-0.241472970298757,-0.163387688554271,-0.788905421113575,-1.08502908599443,-0.352402076987725
140,0.298106941874474,-1.41905915377965,-1.58432027617075,2.44078208870532,-1.0521608664814,-0.405703402348752,1.35907322757677,0.81383976966143
141,-4.96144460755192,-0.203454135066561,-1.98250410674708,-1.03563799180477,0.316648582677257,0.414548468049332,0.829102261778302,0.482861915402972
142,-1.96087800823777,-7.83989336248279,1.01577211572425,-0.657490250856663,-2.10396568063063,0.590888022759985,1.74835833695251,1.33503063917092
143,4.80902935512423,0.112444860232224,-0.365288012689681,0.146608607314523,1.49341908384237,5.08495930799867,0.795864507000266,0.073836082130674
144,-2.05267992767863,-5.80784289424552,1.46879989312352,0.0311567687411007,-0.294680445512591,0.168034069768664,0.909704004907151,1.18892685385825
145,0.898593028001389,1.55007502369813,-2.78905783711547,-0.536560979479439,-0.0933881592543092,-0.377523623830977,0.0524770838799586,-0.759001023717286
146,-0.585257393747825,5.5205746408588,0.257622850481045,0.189538760905221,0.475018200837871,-0.639594073982554,0.184792500121782,-0.649114548396787
147,-1.32432895305828,6.5160159221654,3.97582122984391,2.23981088971085,0.152900348019729,-0.883932925853235,1.20149019312606,0.697708945493199
148,-0.560104588815804,2.83589269719849,-1.68816476033585,-2.04115915955254,-1.83853891803076,0.161114810541423,0.851039915348444,-1.8988526619285
149,-0.636092892785267,-2.10886238180993,0.433377845153886,2.32346115464106,1.08611258828733,-0.762933173248259,-1.68458999225013,0.59759787913596
150,-4.45513687912882,1.95621278185385,0.0634659987551695,-0.273815343085613,1.93896409131445,-0.173857774920914,-0.915501905262443,0.453341769991896
151,4.31344966982104,-0.697211496652488,-0.552166776068354,-1.47575144994914,0.532824026234505,-0.720587231769206,0.254324114731071,0.718623148027961
152,1.48860258227746,4.34920234984953,-0.0688192902381634,-3.05756777528388,-2.07536753863163,-0.0849379420427821,1.33122648858203,-0.00607873366311828
153,-0.0966040319995515,6.27304351196371,0.835962593355869,0.107128477744711,1.15916571981064,-0.750816868954516,-0.248729658698064,-2.32574757451129
154,-3.33891363723575,2.36807161177993,-0.80394204508216,-1.03596571019789,1.22527495606022,-0.173895584290852,-1.17683809197181,1.42358122527698
155,2.99508505504608,-0.186749943682733,0.486528639874876,-0.0581612697804534,-1.05147091690094,-0.61573592447434,-0.383437733593269,-0.248555109279256
156,3.59559804034112,-1.03232552681523,-0.932245489637614,0.646973375880884,2.98288049857065,5.09788875758501,1.05106473432049,-0.363760036293064
157,-1.10687605261463,-5.44579839908337,0.833561305111928,-1.76208695387478,0.78914589247607,0.121512227617153,0.22062002295598,0.24996596398509
158,5.58710761106674,0.731518716652747,-1.74722666582212,-2.08242005128768,-1.57309022124151,-0.563944311866725,0.0421176369233554,0.299024534062707
159,-3.40631502704261,4.24382948901998,0.195627665669708,1.66802578520156,0.849884517123763,-0.573911044124543,-1.27557713110644,-0.418362395108271
160,-3.57205802538225,3.10472189983696,-1.68359248129723,0.999745773357894,0.26919776363963,-0.29048152437207,-1.01027273885299,-0.258272856994217
161,0.292697304978133,-1.78207228917071,1.18079678880025,0.735247514637348,0.971646101825844,-0.63989267184523,-0.119651760272948,0.338361168262825
162,-2.30152757700523,-4.64115404755351,2.2914689380258,0.123947331453713,-0.766102334527424,0.0343644857207771,-1.67367769182697,0.349438277414619
163,-2.68694491158598,4.42703811994648,-3.56421734140107,1.27384718701662,0.275260101167239,-0.500213586634796,-2.32975431746908,-0.215925847877743
164,4.173353402203,0.374783431350966,1.39096727969958,-0.762540691433089,-0.0728837653174544,-0.82432199683782,-0.128453538920639,0.197769381032647
165,4.16440748039216,-0.269561685915269,1.34292940798562,-0.666137357893087,1.82310184753865,-0.901417639265143,2.00544889753398,0.671096456448606
166,-4.08604831234073,-5.32229387738277,2.18009949061819,0.90650106174824,0.0661675157413738,0.163023344242501,-1.07195999702609,-0.948486944308809
167,0.120766868093778,2.67011237333671,-1.77146212099434,-3.95643170555749,-2.31180334485333,0.1604123140761,-1.2937966968165,-0.412500964263015
168,-6.13863470805557,-0.82983503787094,-1.0914702386935,-0.446351275639984,0.450077256100578,0.501759399840567,0.756570476960063,-0.647005292814334
169,-4.85657988686466,1.76845012873191,0.0755942210245998,0.621674488891296,4.69863111134883,-0.338220000268645,2.78793486303969,1.10824438648372
170,-0.702428456590553,3.22270338288604,1.29736646188018,-2.56902243253739,-0.0920155351412734,-0.189708144375597,0.0922691044435925,-0.633917354298164
171,1.29127694672618,6.0699541003369,-0.609399107577496,-1.44404598172825,-0.0672967649855456,-0.590292675472338,-0.159149574811194,-0.792760975288325
172,-3.02743060374301,1.16942827250825,-0.793683898894042,-3.47712143505621,3.80284856423866,-0.052551000560888,-1.12858973362476,-1.58790827018413
173,-5.91339275624947,-0.863832000603619,2.43494256326913,-0.890510883700163,-1.07528892971154,0.623888425613752,1.51089676061597,-0.388154195145524
174,-2.28588097953914,4.02545573352277,0.50310207484281,0.831379349739141,-0.0466732742117668,2.25605619773829,-1.73853219051828,0.251436408279016
175,-2.11968935133774,4.61151854814542,0.59745547142192,1.59524178136555,-1.94365338181599,-0.308589268337973,0.259255680127325,-0.305636026788448
176,-1.98818197395887,5.45788506450827,1.04760661115434,2.30077067917763,-0.912489256972115,-0.531664502611359,0.942569170756493,-0.268357224775819
177,1.51297630964306,5.32243516463049,-2.98531889442859,-1.78408394089527,-0.543428547268425,-0.369122801154467,0.905986455269971,-0.37725713214365
178,0.815776409560891,3.42400854439611,-1.85819616293396,-2.59502289088757,-2.91277122161734,0.165822034940198,1.57612886134218,-0.596616793116664
179,-0.741688185414923,-4.80389479297798,-2.11994369284416,-0.705144986504787,-0.0895075926761257,0.025771775094881,-0.249839690431578,2.38055881487261
180,-2.33086664562691,-4.6443803330058,1.94286283723035,0.41226617218666,0.418847863165057,-0.0454622702698801,-0.320375136653311,0.744419403633841
181,2.12919863387444,1.38521774203408,-1.74489702505646,3.87732788054582,1.74027818307006,-1.42806325648542,-2.06565690143162,1.16050645849374
182,-2.06532279047437,5.2100678603298,1.45820530451768,1.90764135427329,-1.61801834530131,-0.469148566046684,-0.25609976310361,-0.436350315519637
183,-0.842643537747857,-2.56034676938253,-0.625559414382399,3.07428744083504,-0.659394402951752,-0.385030728897258,0.696415900508577,-0.32265935394608
184,2.22446593070078,-0.00972664380218273,-0.00100155151797771,1.46571488489989,1.08430410688011,-0.940776294243662,-0.354090740235739,-0.170508338151681
185,1.36171230749902,-0.12891856730124,-1.12954621652638,2.65689737490211,-0.0705512277067454,-0.812996078440102,0.567074324414985,1.54434949890435
186,-4.48238338013592,1.01576462961287,-3.42867119546381,-1.07132425119188,0.134970077506833,0.166715888057,-3.06860876658071,-0.0587502564601769
187,1.46889151513985,0.841835565617509,-2.58633901475595,5.36412100236221,0.906493149204751,4.82704115404527,-0.910373308547726,0.433011262805582
188,-2.07143679786356,-4.70467000586052,2.74242542978659,0.465462618350403,0.992189020200696,-0.0947448901644993,1.31141809103504,1.384620774812
189,-5.65978991192361,-0.31609913853866,-1.97760075589799,-0.436135307481819,1.14566446706363,0.354907481895994,0.734910495966739,-0.169519055626763
190,-4.2278364737101,1.13032329699739,-0.175575481575097,-0.914434281129425,0.887002998699734,0.097936178684796,0.480994066021392,1.01625637135713
191,-1.79532576545773,0.94227504640375,1.18931033770865,-4.35868451637027,1.71409485291465,0.162893190030131,1.36123362669316,0.463464671479962
192,4.11407027484835,-0.613807946911427,0.346982364418688,-1.3637279502772,-2.47883773086399,-0.439252033748833,-0.979527630834995,-0.348190695094671
193,0.893095938096199,0.320284872397294,-1.18365619232051,4.23859620396116,1.51108380198469,-1.11574575748518,0.114907293049896,0.368352640411996
194,-2.24880734520851,-5.12532256988116,-0.92107421397607,0.393729652508177,0.705353450465443,-0.0247970861499518,-1.11961748971359,0.673841514752046
195,0.0289954427039638,-2.20400451930176,4.25336707209112,0.389805804344106,1.76866156418673,-0.720984756991707,-0.419470236414724,2.68503423122139
196,4.2028929485755,-0.547595233278739,1.57495973871251,-1.31274229969487,-0.43913260743866,-0.649239533791777,0.433103050168155,0.274658223751983
